text,label
의사 선생님이 우리 남편 항암 치료가 성공할 것 같다고 하네! 기분이 날아갈 것 같아.,1
가을이 되니 엄마 생각이 부쩍 나네.,0
마누라가 젊을 때부터 집 장사한다고 돌아다녀서 항상 불만이었는데 요즘 들어 더 답답하고 힘드네.,0
다음 달에 친구가 결혼하는데 가장 친한 내가 축가를 불러줬으면 좋겠대.,1
비가 와서 울적했던 날에 우연히 길에서 보고 싶었던 전 여자 친구를 만나서 기뻤어.,1
배고파서 떡볶이를 만들었는데 엄마가 맛보더니 맛있다고 칭찬해주셨어.,1
나 오늘 너무 행복한 일이 있었어!,1
친구 무리에서 오해가 생겨서 내가 왕따가 됐었는데 그 오해에 대해 다 풀어서 마음이 편해졌어.,1
지금 회사 사람들과 되게 잘 맞는데 잘 맞는 동료들이랑 잘 맞는 것도 진짜 감사한 일인 것 같아.,1
아내한테 전화가 왔어. 딸이 내가 바람피우고 있단 사실을 아내한테 알렸나 봐.,0
빨리 일을 하고 싶었는데 드디어 내일부터 복직이야.,1
아이가 교통사고가 났는데 다행히도 많이 안 다쳐서 다행이야.,1
오늘 직업 체험을 하고 왔는데 진짜 다양한 직업을 대할 수 있었어.,1
좋아하던 친구와 진짜 연애를 하게 되었어!,1
난 운전하는 게 제일 편안하고 즐거워.,1
어제 간암에 걸린 친구 병문안을 갔는데 뼈만 남은 모습을 보니 눈물이 났어.,0
앞으로 어떻게 살아야 할 지 답답하네.,0
나는 동료들처럼 진로 상담할 언니가 없어.,0
최근에 돈 때문에 너무 힘들었는데 내 죽마고우가 돈을 빌려줬어. 정말 고마운 친구야.,1
이 등과 점수 차이가 많이 나는 걸 보니 안심해도 될 것 같아.,1
지난달 남편이 지병으로 돌아가셨는데 아직도 믿겨 지지 않고 실감이 안 나.,0
나는 엄마가 매일 밥을 챙겨 줘서 너무 좋아.,1
회사에서 정년퇴직 후에 대리점 사장을 하면 어떻겠냐고 물어 보더군. 기분이 참 좋아.,1
일을 그만두면 난 쓸모없는 사람이 될 것 같아.,0
다른 건 차치하고 자식들이 내 건강 걱정은 할 필요가 없어서 좋아.,1
혹시 몸이 아파도 회사에 빠질 수가 없어서 너무 불안해.,0
오늘 면접에서는 다른 지원자에 비해서 내 행색이 너무 초라하다고 느껴졌어.,0
불필요한 회식을 강요하는 건 너무 싫어.,0
딸들에게 요즘 조심스러워지는 것 같아.,0
자꾸만 심장이 빨리 뛰는 것 같아. 어디 아픈 걸까 봐 불안해.,0
회사 전무님이 팀에서 나를 밀어내고 다른 사람을 꽂아주려고 하나 봐.,0
평소에 나를 괴롭히던 무리가 갑자기 사과하면서 이제 친하게 지내자고 했어.,1
남편이 공무원이라 삼십 년 근무하고 나면 연금이 바로 나오니까 그렇게 걱정은 안 해.,1
몸이 건강해서 가족들과 언제든 여행을 갈 수 있어.,1
사회적 격리 때문에 바깥에서 동창들 만나기가 꺼려졌는데 카톡이 살렸네.,1
남편이 스무 살이나 어린 비서와 바람이 났어. 나 어떡하지?,0
나이가 드니 고독해지고 주변인과의 관계도 줄어드니까 내가 무가치하다고 느껴져.,0
작은아들이 이번에 공무원 시험에서 떨어졌어. 하지만 나는 꼭 합격할 거라고 믿어.,1
우리 딸이 드디어 취직했어. 그것도 엄청난 대기업에 말이야.,1
아내가 나와 살면서 내 병간호와 가난에 못 이겨 결국 집을 나가버려서 너무 슬퍼.,0
스피닝 시작하면서 체중이 감량되고 있어. 너무 신나고 꿈만 같아.,1
남편이 그동안은 내 식단에 맞춰 줬는데 이제는 맛이 없어서 같이 못 먹겠다고 해.,0
나는 따돌림이나 당하려고 태어났나봐. 믿었던 친구들이 쓰레기통을 뒤집어 쓴 내 모습을 보고 전부 웃고 있더라.,0
내가 한 실수도 아닌데 나를 혼내니까 너무 당황스럽다.,0
내 사수는 다른 선배들보다 마음이 착한 분이신 것 같아.,1
남편이 재정적으로 노후에 대해 준비를 해뒀다니 이제야 안도감이 들어.,1
학교 선생님 진짜 날 짜증나게 하셔.,0
날 괴롭히는 애들을 또 봐야 하다니 힘들어.,0
예민해진 팀원들의 분위기를 바꾸려고 회식 자리를 마련했는데 잘 풀리지 않아 정말 화가나.,0
이달의 우수사원으로 뽑혔는데 축하받는 게 아직은 쑥스러워.,0
자식들이 이제 나에게 막 대하고 나를 무시해. 학대받는 느낌이야.,0
너무나 절망적이네. 어쩌면 좋을까?,0
나는 성적이 상위라서 부모님이 인정해.,1
형이 이번에 태권도 선수가 됐는데 금메달을 수상했어. 그래서 나도 기뻐.,1
이민 간 친구네로 일주일 놀러 갔다 왔어.,1
내가 붙임성이 좋아서 처음만난 사람하고도 잘 지내지.,1
내가 친구가 알려준 대로 시험 문제를 풀었는데 문제를 틀렸지 뭐야.,0
오늘 투자회사에서 재무 상담을 받고 왔어.,1
내가 사고로 다쳐서 다리를 약간 절어. 남자 친구는 그런 날 창피해하는 것 같아서 속상해.,0
나는 잔병치레해도 크게 아프지 않아서 건강에 자신 있어.,1
연금 납입 만기까지 십 년이 남았는데 몸이 계속 나빠져 큰일이야.,0
우리 부모님은 타인 시선을 너무 의식해.,0
이번에도 회사 승진 명단에 내가 없어서 힘들어.,0
어머니가 내가 금번 시험 잘 봤다고 최신 스마트폰으로 바꿔주시겠대! 너무 좋아.,1
이번에 내 계획대로 프로젝트가 진행될 거야.,1
내가 따돌림당한다는 것이 반 전체에 알려지고야 말았어. 죽고 싶은 심정이야.,0
내 생일날에 큰 프로젝트 또한 성공적으로 마무리해서 그 어떤 해보다 기쁜 생일이었어!,1
지금 난 엄청 행복해.,1
내가 무능하게 맞고 있던 모습을 좋아하는 애가 봐서 내 자신이 너무 하찮게 느껴졌어.,0
오늘 괴롭힌 무리들한테 통쾌하게 복수했어. 완전 신나.,1
친구들과 조별 과제를 하는데 내 실수로 인해 우리 조 전체가 점수를 낮게 받았어. 후회돼.,0
노후 준비에 필요한 돈을 다 모아놨어. 정말 다행이야.,1
수업시간에 한 번도 졸지 않고 오늘은 집중해서 수업을 들어서 만족스러워.,1
입원했을 때 남편이 나의 곁에서 항상 나를 지켜줬었어. 난 항상 그 상황이 만족스러웠어.,1
친구들은 확실한 목표가 있는데 나는 잘 하는 것도 없고 엄청 한심해.,0
여자 친구가 내 팔을 베고 자는 중인데 팔이 저려서 조심스럽게 팔을 뺐어.,0
오늘 내가 학교에서 도둑질을 했다는 오해를 받았는데 어머니는 날 마지막까지 믿어주셔서 정말 감사해.,1
지난 토요일에 짝사랑하던 철수에게 고백했는데 철수도 나를 좋아하고 있었대.,1
아내가 허리 수술을 받느라고 꼼짝 도 못 하다가 이제 서서히 움직이니까 너무나 좋아.,1
지금 코로나로 내 일을 못 하고 있어.,0
엄마랑 누나랑 또 다퉜다더라?,1
혼자 벌어서 가족들을 책임져야 하는데 돈이 부족해.,0
건강 검진 결과가 나왔는데 암이 재발했다는군.,0
곧 다음 달에 결혼을 하게 되었어.,0
연초 업무 목표 대비 이백 프로를 달성하라니 말이 돼?,0
남편 얼굴을 볼 때마다 이제는 구역질이 날 정도야.,0
치매에 걸려 딸을 잘 알아보지 못하는 나 자신이 너무 싫어.,0
공인중개사 시험 보러 갔는데 머리가 깨어질 듯 아파서 중단하고 시험장을 나와 버렸어.,0
내 적성에 맞는 일이 무엇인지 아직도 모르겠어.,0
열심히 공부해서 그런지 시험에서 모르는 문제가 없어서 편안했어.,1
드디어 항암치료가 끝났어. 오지 않을 것만 같은 날이었는데 감격스러워.,1
나 이직 성공했어.,1
내 친구를 계속 괴롭히는 애가 나에게 협박을 걸어와서 무서워.,0
코골이가 심해서 치료를 받았더니 아내가 드디어 편안하게 잠을 잘 자게 되어서 너무 기뻐!,1
열심히 오디션을 준비하던 친구가 이번에 티브이에서 나오는 것을 보고 너무 기뻤어.,1
나를 따돌리는 애들이 우리 반에 못 오게 선생님이 막아주시겠대. 마음이 놓여.,1
요즘 운동을 열심히 하고 있어.,1
새로운 사람에게 먼저 다가가는 게 어려워.,0
실수로 언니 얼굴에 상처를 냈지만 언니가 화를 내지 않아서 기뻤어.,1
나 좋아하는 사람에게 고백 받았어!,1
친구들한테 만나자고 해야겠어.,1
아이가 어느 정도 크니까 이제 덜 힘드네. 요즘 신랑도 집안일을 많이 하고 가족이 화목해진 것 같아서 좋아.,1
아빠가 사업 잘 돼서 내게는 새 지갑을 선물해 주셨어!,1
다리가 불편한데도 불구하고 손주와 목욕탕에 다녀왔어. 손주와 함께 가니 재미있었어.,1
우리 학과는 내가 생각했던 공부를 하는 곳이 아닌 것 같아. 정말 당황스러워.,0
남들은 늙어서 해외여행이다 걱정이 없는데. 나는 젊어서 하나도 준비를 못 한 것이 개탄스러워.,0
임신에 대해 부담이 강했었는데 계획을 차차 세우기로 해서 너무 기뻐.,1
천천히 나이 들어가면서 함께 할 이웃 노인이 있어서 좋아.,1
몸도 아픈데 왜 자꾸 일만 꼬이지?,0
아들이 결혼하고 나니까 이제 큰돈 나갈 일이 없는 거 같아서 뿌듯해.,1
내 환갑잔치에 손자들이 앞으로도 건강 하라고 케이크를 만들어왔어.,1
아들이 병원 갈 때 함께 가주고 병원비도 내줘서 너무 든든해.,1
그동안 남자친구 집안에서 결혼을 반대했었는데 결국 허락하셨어!,1
친구가 불황에도 장사가 잘 되어서 다행이야.,1
결혼을 왜 하지 않는 거야? 나는 비혼주의자들을 보면 이 사회에 도움이 안 되는 사람들처럼 느껴져. 꼴도 보기 싫어져.,0
회사 여직원 중 달리기는 내가 제일 빠르다고 생각해.,1
이번 모의고사를 잘 보면 좋은 대학에 갈 수 있을 것 같아 기뻐.,1
내가 다리를 저니까 아빠가 꼴 보기 싫다고 발로 찼어. 다음에도 또 그럴까 봐 걱정돼.,0
들어오는 수입이 없어 신용카드로 돌려막기를 하고 있어.,0
룸메이트와 생활하고 있는데 서로 일 분담이 잘돼서 기분이 좋아.,1
요즘 밤을 설치다 보니 스트레스가 심해.,0
친구들이 하나둘 결혼을 하니 덩달아 나도 마음이 급해져. 나도 서둘러야 하는 건가 싶고.,0
우울증으로 자살시도 해서 병원에 갔던 걸 노인정 사람들이 모두 알고 있었어.,0
내가 열심히 한 만큼 성적이 잘 나와서 행복해.,1
학교를 다녀왔는데 엄마의 눈시울이 불어져 있어서 조심스러웠어.,0
아 정말 회사 다니기 너무 싫어. 당장이라도 그만두고 싶어.,0
엄마가 청소하라고 했는데 성가셔서 천천히 해야겠어.,1
아내가 이제 건강해져서 여행도 다니고 있어. 그런 모습을 보는 것이 참 기뻐.,1
며칠 전에 내가 다른 반 애한테 맞고 있었는데 우리 반 반장이 나타나서 나를 도와줬어.,1
나는 젊어서 아내와 이혼하고 쭉 혼자 지내왔어. 종종 외롭기도 하고 쓸쓸하기도 했지.,0
나에게 잘 맞는 공부법을 찾은 거 같아서 기분이 좋아.,1
아내가 건강에 관심이 많아서 나를 잘 챙겨 줘. 아내 덕분에 내가 체력을 유지하는 것 같아.,1
저녁에 약속이 있었는데 야근을 안 해서 다행이야. 절대로 빠지면 안 되는 약속이었거든.,1
내가 계속 꿈꿔오던 직장 취업에 드디어 성공했어.,1
아이가 공부를 못해서 남 보기 부끄러워.,0
결혼 전 어머니가 안 계시는 나에게 시어머니께서 엄마처럼 생각해달라고 하셔서 감사해.,1
전 재산을 털어서 수술을 하려고 하는 데 수술을 해서 나아질까 싶어서 짜증 나.,0
나 복권에 당첨됐어!,1
내가 술만 마시면 다혈질로 가족들에게 상처를 줘서 이혼하게 되었어. 가족들에게 너무 미안해,0
그녀는 항상 나를 기다려줬어. 부끄럼이 많은 내가 귀찮을 만한데 말이야.,1
내가 후원금을 넣었던 단체에서 감사패를 보내와서 기뻐.,1
재개발 한다는 땅을 미리 사놓은 나는 가족들의 영웅이 되어 기뻐.,1
나는 이 기업에서 꾸준히 일을 해서 정년퇴임을 할 수 있어.,1
아내와 마음이 안 맞아 이혼을 하게 됐는데 혼자 사는 게 생각보다 쉽지 않네.,0
그동안 열심히 살아왔는데 노후준비가 충분하지 못 하여 아주 힘든 시간을 보내고 있어.,0
난 남자친구한테 너무 희생하는 거 같아.,0
이번에 처음으로 같이 일하게 된 다른 부서 직원이 일솜씨가 좋아 오늘 일찍 끝나겠어.,1
연금복권에 당첨돼서 정말 다행이야. 앞으로는 병원비 걱정할 필요가 없겠어.,1
점심을 조용히 혼자 먹고 싶은데 사람들이 다 같이 모여들어서 성가셔.,0
자식들이 생활이 어렵다고 생활비를 못 준다더군. 자식들 도움 없이 앞으로 어떻게 살아가야 할지 막막하고 암울해.,0
자식들은 고혈압이 없어서 다행이야. 내가 고혈압이 있어서 걱정했는데 말이야.,1
마지막 순간이 다가온 것을 알고 날 위해 고생한 아내에게 모든 걸 위임했어.,1
사랑받는 아이로 키우고 싶었어. 하지만 말을 안 들으니까 자꾸 화만 내게 돼.,0
나 다음 주에 결혼해.,1
이번에도 공무원 시험에 떨어져서 부모님 가게에서 일하게 돼서 기분이 안 좋아.,0
은퇴 후 지낼 집을 무리해서 샀는데 감당이 안 돼. 손해를 보고 팔아야 해서 우울해.,0
나는 아직 건강하고 힘이 넘치지만 가족들은 내가 얌전히 집에 있기를 바라는 것 같아서 당황스러워.,0
기본적인 예의도 갖추지 않았으면서 본인이 솔직하다고 생각하는 사람들을 대하는 것이 힘들고 괴로워.,0
동네 사람들이 다른 사람의 말만 듣고 오해해서 모두 나를 손가락질했어.,0
얼마 전 회사를 이직했는데 지금 거기서 구조조정 얘기가 나오고 있어서 다행이야.,1
딸이 이번에 좋은 사람과 결혼해.,1
지금 그럴 형편이 아닌데도 친구들 따라서 보험에 들었어.,0
노력한 만큼 성과를 얻어서 만족스러워.,1
환갑이 넘으니 관절이 말을 안듣네.,0
